Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp,RPM_FuelPressure_Ratio,Power_Index,Thermal_Pressure_Index,Mech_Cooling_Balance,Pressure_Coordination,Low_Oil_Pressure_Flag,High_Coolant_Temp_Flag,Low_RPM_Flag,Engine Condition
576,4.796218769,8.315169979,3.235006595,83.49092129,90.11710974,69.27089990291117,4.789537907904,10.837661958922226,487.444102434,5.0801633840000004,0,0,1,1
1307,3.771456913,2.955203604,1.844965895,77.86410473,81.62351367,442.26921472983315,3.8624511104279997,27.62017390537161,1227.302977348,1.1102377089999997,0,0,0,0
663,4.798852519,7.292508675,2.363308991,75.42956294,70.38682831,90.91509114304738,4.834933251524999,9.651922942795894,595.048715218,4.929199684,0,0,0,1
582,1.305754757,5.211494013,2.633096833,75.93492015,75.58095225,111.6760149369955,3.033089515566,14.502714007600247,505.0917056740001,2.57839718,1,0,1,1
1145,4.436744615,5.686701371,2.96589891,74.06224887,71.00266913,201.34660004709426,6.511273069795,12.48571705117404,1075.468176575,2.720802461,0,0,0,0
673,1.826225607,8.799340093,1.239881981,76.36529124,83.42322758,76.48292122566876,5.921955882589,9.480612397313786,590.1631160459999,7.559458112,0,0,0,0
469,2.244982914,7.020500865,0.246692655,76.9158745,86.21917274,66.8042552769413,3.292614905685,12.281039713197568,384.779117519,6.773808209999999,0,0,1,1
739,2.464748241,8.192445879,2.752651989,74.69714115,87.95084449,90.2049410963938,6.054217504580999,10.735589643570421,650.761251762,5.439793889999999,0,0,0,0
1240,4.557669241,4.769485567,1.481278609,77.44117155,75.29450069,259.985565052104,5.914162103080001,15.786680086456197,1167.781889942,3.288206958,0,0,0,1
529,2.59155178,7.383816959,2.33410448,76.62804159,76.08376101,71.64306570798121,3.906039171311,10.304109431663079,453.17368629000003,5.049712479,0,0,1,1
835,3.516407935,3.704002371,1.359745377,89.27589701,73.33782249,225.4312125244249,3.092841979785,19.799561973439207,763.818840068,2.344256994,0,0,0,1
848,2.474462655,5.649182722,3.259924404,76.35473595,77.66087443,150.10994344334924,4.7905069482560005,13.747251731660787,769.553663821,2.389258318,0,0,0,0
754,2.931880538,5.210594877,1.070077031,78.21956338,81.21398998,144.70488893299364,3.928788537258,15.586288328728326,674.6478135269999,4.140517846,0,0,0,1
510,4.641280446,3.945978301,1.855170821,78.01709428,74.07458294,129.24518804851874,2.01244893351,18.772124317050782,438.71152668499997,2.0908074799999996,0,0,1,0
450,0.699887698,4.111951561,0.94999253,74.8690501,72.8898093,109.43682068140814,1.85037820245,17.726286644146967,376.860085868,3.161959031,1,0,1,1
658,3.201742,6.108218354,1.567631825,75.6650327,69.75539582,107.72354304159337,4.019207676932,11.419906358661327,589.8787143549999,4.540586529,0,0,0,1
529,3.215983834,5.469481063,2.196792869,78.29402793,75.39119034,96.71832240088625,2.8933554823270002,13.78394981756276,454.62800062499997,3.272688194,0,0,1,1
1799,2.776676439,7.228797563,1.834901317,87.57857063,78.95137827,248.86538814617498,13.004606815837,10.92177064916011,1720.990396852,5.393896246,0,0,0,1
84,3.830491098,4.907142035,1.061623857,75.62668222,77.40797796,17.11787191447799,0.41219993093999996,15.774522046166847,9.360889280999999,3.845518178,0,0,1,1
798,1.988798241,2.982691903,1.36254383,77.3036894,76.03431603,267.5426596259492,2.3801881385940002,25.49175831266434,722.5919383810001,1.6201480730000002,0,0,0,0
1083,4.867080395,4.984865361,2.49639962,81.90804994,81.06430222,217.25718730563062,5.398609185962999,16.26205197711061,1004.3063785549999,2.4884657409999997,0,0,0,0
633,2.211678726,7.715703141,2.244280224,76.32532303,81.73380535,82.04037506738615,4.884040088252999,10.59316279083528,551.2335931519999,5.471422917,0,0,0,0
918,2.981941209,11.24553877,2.724375646,76.19384189,92.01486244,81.63229903452725,10.323404590860001,8.182336346757047,826.242703123,8.521163124,0,0,0,1
668,2.541819792,5.145479719,3.114428463,75.49389021,70.38139692,129.82243410833644,3.437180452292,13.678269856436188,597.045994409,2.031051256,0,0,0,1
488,0.325005426,8.190475564,1.503243697,76.15075327,77.30819501,59.58132716147231,3.996952075232,9.438780449085474,409.513566719,6.6872318669999995,1,0,1,1
813,4.485256962,8.60506641,1.668093683,76.21797975,77.23755386,94.47911456721162,6.99591899133,8.975812669163737,738.579609419,6.936972726999999,0,0,0,1
413,3.492244437,6.194312143,1.769396373,82.12613355,78.46429928,66.67396213267948,2.558250915059,12.667132491433293,336.258548784,4.42491577,0,0,1,1
1185,3.764830046,10.67399172,2.249565729,78.4875236,75.17431356,111.01740763069692,12.6486801882,7.042748870758099,1111.340950757,8.424425991,0,0,0,0
1057,2.054570787,6.884651576,1.598793662,76.6174642,87.62744631,153.5296961705006,7.277076715832001,12.72792356496798,969.8283308150001,5.285857914,0,0,0,1
643,2.62585753,8.451584951,2.909539711,83.80809091,68.85950411,76.08031427534513,5.434369123492999,8.147515884188522,573.856813709,5.542045239999999,0,0,0,0
659,4.495829469,5.978983711,5.866577702,76.95974073,83.49759944,110.2192161178542,3.9401502655489997,13.965159268587833,574.131652327,0.11240600899999986,0,0,0,1
429,3.378733978,3.557734043,2.692527804,77.95684478,93.98068928,120.58203030206015,1.526267904447,26.415809609719023,335.705516894,0.8652062389999999,0,0,1,0
1087,4.294720701,3.272855489,2.086659702,85.17823112,75.42729139,332.12486234260876,3.557593916543,23.0462546180125,1013.780769609,1.186195787,0,0,0,0
671,4.183711117,7.13686938,2.776893627,77.18754137,79.17833622,94.0186829947517,4.78883935398,11.094251703606627,593.22848127,4.3599757530000005,0,0,0,1
743,2.983044788,11.83076865,1.705550721,76.26823887,85.1805141,62.80229070129717,8.79026110695,7.199907683168428,659.096979967,10.125217929,0,0,0,1
744,2.740729188,4.94498558,1.294336734,77.41705121,90.16332367,150.45513953725316,3.67906927152,18.233246564398346,655.2830687840001,3.650648846,0,0,0,1
809,4.050245312,7.78544217,2.34322546,77.79120864,75.28388704,103.91175519867076,6.298422715529999,9.669815624851498,735.4231328120001,5.442216709999999,0,0,0,1
902,4.2009472,14.52838261,2.169703537,76.16990242,78.11653602,62.08532658865144,13.104601114220001,5.3768189032991724,825.9147076429999,12.358679073,0,0,0,0
555,2.756869289,2.941944677,2.084822443,78.19382619,83.43602753,188.65008504004223,1.632779295735,28.360745385473525,472.23601931599995,0.8571222339999998,0,0,1,1
706,3.322614307,6.614217267,2.175400497,75.46537029,69.85725173,106.73960411405986,4.669637390502,10.561664864244225,637.28996208,4.43881677,0,0,0,1
634,4.144613565,8.879249763,1.954019758,74.04726973,80.93710058,71.40234849777534,5.629444349742001,9.115298205067278,555.253493227,6.925230005,0,0,0,1
665,3.02079774,7.931052314,2.793914967,76.94930205,76.39563489,83.84753185284329,5.27414978881,9.632459293018737,588.8312478830001,5.137137347,0,0,0,1
913,2.577537492,5.168560934,2.085452844,83.06345494,86.05565543,176.6445719055696,4.7188961327420005,16.649796728899844,827.4364292180001,3.08310809,0,0,0,0
1212,1.723152316,5.266437194,4.289763312,80.38230746,82.46203326,230.1361725188885,6.382921879128,15.658000587938679,1126.971355744,0.976673882,0,0,0,0
1300,2.219350167,8.433284367,1.580678036,80.84323024,74.47340728,154.15090988487015,10.963269677100001,8.830879611106548,1226.1652648509998,6.8526063310000005,0,0,0,0
621,3.251042298,5.331135919,2.615028287,78.18545527,71.33767298,116.48527529264952,3.310635405699,13.38130189341756,550.2983410310001,2.7161076320000004,0,0,0,0
808,3.077382494,3.582213352,5.852736744,83.18482861,74.73223423,225.5582415174876,2.894428388416,20.861969477217567,730.4924115199999,-2.2705233920000003,0,0,0,1
1258,3.265262704,11.24739915,1.487560972,76.84218631,71.70502051,111.84798056359496,14.1492281307,6.375247806291461,1188.072681222,9.759838177999999,0,0,0,1
1267,4.119742571,8.25954341,2.095620353,74.63663496,76.78191794,153.39812422134335,10.464841500469998,9.296134322109797,1192.242204278,6.163923056999999,0,0,0,0
868,2.525345854,4.285353424,1.596997059,76.14099032,82.91035392,202.5499156358133,3.719686772032,19.3473331703127,786.017994875,2.688356365,0,0,0,1
1024,2.194610985,4.866378095,0.512181545,77.7741808,83.93495969,210.42300367537786,4.98317116928,17.247896807950745,941.74746975,4.35419655,0,0,0,0
1036,2.161426496,6.125224415,2.157850851,75.99625198,77.31864397,169.13638398278346,6.34573249394,12.62296897252707,958.6849316750001,3.967373564,0,0,0,0
656,4.151633853,6.293228799,3.17778139,75.57225753,68.31764688,104.23885394341605,4.128358092144,10.855721364149684,588.656205583,3.1154474090000006,0,0,0,1
823,2.377631328,2.604273235,1.977949811,73.11317197,76.89877273,316.01785433296004,2.1433168724050002,29.527806997536505,746.500908787,0.626323424,0,0,0,1
524,1.441211642,6.817949603,1.786358359,77.26770634,73.97899838,76.8558381849949,3.5726055919719997,10.85060673393374,449.67585490299996,5.0315912439999995,1,0,1,0
699,2.106315488,2.486776497,1.097199752,86.78751464,90.5700987,281.0856504341072,1.7382567714030002,36.42053662799827,609.439017036,1.389576745,0,0,0,0
981,3.23583633,7.45469799,4.277396669,73.29939233,80.96278367,131.59469174593386,7.31305872819,10.860624424002422,898.995655991,3.177301321,0,0,0,1
833,3.758835012,6.281994196,1.660213894,76.56045064,70.93811193,132.6009938882887,5.232901165268,11.292273885326136,764.160509188,4.621780302,0,0,0,0
919,2.726379052,14.715238,2.298589045,75.61017532,87.73000415,62.4522264252699,13.523303721999998,5.961843398765689,831.697785857,12.416648955,0,0,0,1
801,3.707930935,8.233513626,2.483217051,75.77591076,81.36110316,97.28520089146095,6.595044414426001,9.881686973372632,720.8636107240001,5.750296575,0,0,0,1
696,4.103562666,6.618358058,1.740116221,77.58984302,67.57587529,105.1618758432005,4.6063772083679995,10.210353171325547,630.787571155,4.878241837,0,0,0,1
1266,5.377553778,5.537527641,1.02914323,77.85763617,85.88594308,228.6214707827031,7.010509993506,15.509771426942436,1184.4624674679999,4.508384411,0,0,0,1
1409,2.781201742,7.002047277,2.945532635,84.63672065,81.15976588,201.2265744566545,9.865884613293,11.590845757087628,1327.675903227,4.056514642,0,0,0,1
758,2.386985356,4.015625941,3.853258983,78.0002614,87.26839062,188.76213161177105,3.0438444632779995,21.732147012875842,669.2653357529999,0.16236695799999978,0,0,0,0
1062,3.488973444,5.629841861,1.649213341,75.73916167,81.64297858,188.63729032674098,5.9788920563820005,14.50179873214252,982.196781523,3.98062852,0,0,0,1
537,4.156876294,4.950165181,2.970651399,76.29358639,80.9823483,108.4810093309706,2.658238702197,16.35949139958326,457.203876595,1.9795137820000002,0,0,1,1
787,2.784999885,9.593899862,3.033272561,77.71683179,70.02199953,82.03120639242044,7.550399191394001,7.298588431328333,716.729727794,6.560627301,0,0,0,0
902,5.436147799,7.024751841,5.609001102,81.08586581,70.68267455,128.40292958196534,6.336326160582,10.061931799233507,831.144472147,1.415750739,0,0,0,0
879,4.069468025,8.81104224,3.383222589,77.31808891,77.88894137,99.7610700807739,7.74490612896,8.839913695710877,801.797304066,5.427819651000001,0,0,0,1
523,5.020355062,5.812090046,3.037611913,80.07735077,80.96196447,89.98468640606742,3.039723094058,13.929898630309985,444.02077867900005,2.7744781329999997,0,0,1,0
1118,2.828898336,9.016960732,2.368223015,77.51063924,81.01731441,123.98842507410727,10.080962098376,8.984981410938886,1037.4433609110001,6.6487377169999995,0,0,0,0
789,5.695134281,7.39662959,4.34109313,75.61662981,72.94769342,106.67006150559244,5.83594074651,9.862274960459443,717.4063477310001,3.05553646,0,0,0,1
721,2.695378317,4.577268944,2.916739898,76.71364504,77.74256393,157.5171644160125,3.3002109086240003,16.984449687495385,643.0360744889999,1.6605290460000002,0,0,0,0
724,2.056726705,5.000296043,1.204344875,83.0651747,81.69177157,144.79113753717897,3.6202143351319997,16.337354327413916,643.16061026,3.7959511679999993,0,0,0,1
493,2.352637026,4.43939511,2.917978583,80.89862484,80.25216288,111.05091510785778,2.18862178923,18.077233523750213,412.18249556300003,1.5214165270000004,0,0,1,1
909,2.959261907,11.41890055,2.02546854,82.86727299,71.51373074,79.60479207011566,10.37978059995,6.262745506838216,838.420062627,9.39343201,0,0,0,0
836,5.258868973,4.225744669,2.703844579,74.97570796,72.69458514,197.8344853128529,3.532722543284,17.202746215554146,765.860439254,1.52190009,0,0,0,1
570,2.692027062,8.216080305,3.05655145,82.99695847,67.07467266,69.37606316877014,4.68316577385,8.163818820148668,502.56080295199996,5.159528855,0,0,1,1
1471,2.921665241,6.381885876,2.724894192,77.81897903,71.37136778,230.49576937347075,9.387754123596,11.183411507605738,1399.825403269,3.6569916840000003,0,0,0,1
729,3.93723201,14.9792274,1.328396889,76.0286034,85.46414083,48.667364067545925,10.9198567746,5.705506799031038,646.144694291,13.650830510999999,0,0,0,1
599,2.003949152,5.552584115,2.427378851,77.25062714,68.1226017,107.87750510735827,3.325997884885,12.268608201699974,530.453968601,3.1252052640000003,0,0,1,0
1141,5.407791746,11.24281896,2.753037765,75.43395975,74.40004988,101.48691259641826,12.82805643336,6.61755596787092,1069.254704101,8.489781194999999,0,0,0,0
1136,4.754655589,10.94144934,2.980493426,76.81571006,70.12053882,103.82527272637107,12.429486450239999,6.408700762945942,1067.6536233430002,7.960955914,0,0,0,1
833,4.035735607,8.444530391,3.931681072,78.06620822,75.19356469,98.64361604425417,7.034293815703,8.904399909098617,757.910489845,4.512849319000001,0,0,0,1
677,2.508777116,7.950926505,1.715125384,84.15297643,82.73798198,85.14720241750943,5.382777243885,10.4060675026105,595.0556697520001,6.235801121,0,0,0,1
925,1.98569659,3.340632589,1.907096214,86.33773673,78.69165767,276.89283584117055,3.090085144825,23.555844593825835,846.386942706,1.433536375,0,0,0,0
833,4.016626803,7.734459106,2.998541775,75.08136481,71.62296504,107.6996996928725,6.442804435298,9.260230283218615,762.395119988,4.735917331,0,0,0,1
930,3.690079666,4.770946321,3.155294165,86.93174765,82.33074096,194.92947271524602,4.43698007853,17.25665368127775,848.204044541,1.6156521560000003,0,0,0,0
758,5.899065401,5.440652967,1.431871664,76.73308742,79.40629951,139.32125636114597,4.124014948986001,14.594967560320118,683.0608942270001,4.008781303,0,0,0,1
1062,3.690162632,8.882507185,1.24206924,76.14832795,69.91345089,119.56070310715646,9.43322263047,7.870905221333382,994.534642502,7.6404379449999995,0,0,0,1
552,3.470547288,6.79852184,1.660432485,86.33606508,84.86071982,81.19400085063072,3.7527840556800003,12.482212603714157,468.94939498300005,5.138089355,0,0,1,1
2020,2.48341279,11.08509924,2.469866156,78.88616054,71.32929922,182.22644055783795,22.391900464800003,6.434695200171072,1948.684247414,8.615233084,0,0,0,0
1021,3.858195521,5.002131285,4.750640532,75.23870019,88.88173947,204.11258735567685,5.107176041984999,17.768738307438674,931.225815519,0.2514907529999997,0,0,0,1
423,0.708185901,4.830761539,3.609172155,75.72489262,83.2461548,87.56365242798539,2.043412130997,17.232476039889992,336.85285894599997,1.221589384,1,0,1,1
469,3.731757705,8.768095391,2.497010038,77.1783071,67.91280425,53.48932056421265,4.112236738379,7.745436581967746,402.321943417,6.271085352999999,0,0,1,1
771,3.406179926,5.95003054,1.142742205,77.01639822,69.42755097,129.57894905368158,4.58747354634,11.668416459226343,703.8358867510001,4.807288335,0,0,0,1
1172,4.999245745,8.116638001,2.438667933,77.10283142,70.09768939,144.39458257344725,9.512699737172001,8.63628549388414,1104.462888422,5.6779700680000005,0,0,0,1
779,3.46447946,4.020912853,2.831014149,75.76688154,82.32032257,193.73661929842555,3.1322911124869997,20.472992290459153,697.313142741,1.1898987039999995,0,0,0,0
516,4.37331772,1.427812409,1.461577561,84.06752603,72.22145067,361.38948145616337,0.736751203044,50.581536061323995,446.69028948900007,-0.033765151999999965,0,0,1,1
383,3.458565868,8.061969245,3.26178897,76.26273574,83.01099114,47.50694443148495,3.0877342208350003,10.296601940706188,300.185785758,4.800180275000001,0,0,1,1
512,3.489710092,4.105276645,3.715531635,76.75211259,71.9705054,124.71723518346428,2.10190164224,17.531176656727705,439.80367305699997,0.38974500999999995,0,0,1,1
1087,4.583877097,7.38219431,3.129506752,75.9221608,85.1428114,147.24599243718305,8.02444521497,11.533521401550047,1003.3115589449999,4.252687558,0,0,0,1
570,5.054126484,7.137437262,2.397430544,75.75234578,67.2849751,79.86048499926557,4.06833923934,9.427036394121941,505.37172083999997,4.740006718,0,0,1,1
544,3.830605051,5.373992999,1.663871297,76.43676419,71.70766158,101.22807897599388,2.923452191456,13.343435348536918,474.459072174,3.7101217020000004,0,0,1,1
830,4.196851494,8.162407278,1.777410244,84.98406177,80.22059294,101.68556344663762,6.77479804074,9.82804360617742,752.19884831,6.3849970339999995,0,0,0,0
873,3.46886282,5.357634507,4.245988595,76.43257063,82.2001144,162.94474164147823,4.677214924611,15.342584654991931,790.022759825,1.1116459120000002,0,0,0,0
675,3.561178406,5.163843547,1.795378364,76.68168002,72.20459429,130.7163330362359,3.485594394225,13.982695991048796,604.561205752,3.3684651829999996,0,0,0,0
734,2.790814499,4.777325422,2.880281296,77.02179571,79.54054455,153.64213210147923,3.5065568597479997,16.649562470265256,654.3699886530001,1.8970441259999995,0,0,0,0
915,2.786875988,5.121341165,2.11922926,74.30867214,74.67680798,178.66378823097168,4.686027165974999,14.581466018255364,840.990838748,3.0021119049999996,0,0,0,1
727,2.777169668,6.423462791,1.944138968,76.05642361,72.92624898,113.17865330084497,4.669857449057,11.353087551359723,654.90678172,4.4793238230000005,0,0,0,1
892,4.019692936,10.72003637,1.41693883,82.41109758,79.62976519,83.20859530013395,9.562272442040001,7.428117607106955,814.972988916,9.303097540000001,0,0,0,1
1071,3.818850889,6.592040533,2.582870506,74.91354817,85.66796151,162.46841474265744,7.060075410842999,12.995646966166849,986.568018873,4.009170027,0,0,0,1
441,3.845311058,8.321887802,2.981388973,78.18950072,71.8014731,52.99271998918499,3.6699525206819996,8.628016686619723,370.062448985,5.3404988289999995,0,0,1,1
562,3.486698542,10.50189797,1.399577801,78.13541685,86.51549366,53.514085402902275,5.902066659139999,8.23807387258984,477.571627081,9.102320169,0,0,1,0
650,5.842101745,16.24970946,1.307007512,74.32491766,68.44568062,40.000690571922036,10.562311149,4.212114602254187,586.089413613,14.942701947999998,0,0,0,1
1156,4.108144835,5.396624116,3.06941755,75.6653431,88.24018877,214.20759220505215,6.238497478096,16.350967449948946,1068.798538515,2.327206566,0,0,0,0
513,2.55854354,4.15166431,1.325600771,76.09007686,68.69676335,123.56460591437867,2.12980379103,16.546761190908544,445.53617941899995,2.826063539,0,0,1,1
689,3.229242714,7.031272009,2.048359271,84.39508625,78.73009536,97.99066501927871,4.844546414201001,11.197118144205557,611.4507880829999,4.9829127380000005,0,0,0,0
343,3.645697848,5.297467351,2.810773416,76.83974401,83.55073053,64.74779923981218,1.817031301393,15.77179570465331,260.28419390199997,2.486693935,0,0,1,1
1379,2.829296791,6.676102852,1.442639525,74.88337384,65.61284718,206.5573231864835,9.206345832908001,9.828001508444245,1314.773810086,5.233463327,0,0,0,1
603,1.270661891,6.759154013,1.268518038,77.80194238,70.68431013,89.21221601373206,4.075769869839,10.457552146101474,532.317833723,5.490635975,1,0,0,0
592,2.468749592,5.696184545,2.091720826,77.66457712,86.35322142,103.92903460778831,3.3721412506400004,15.159809015968222,506.023807346,3.6044637190000004,0,0,1,1
894,2.884923452,5.53303057,1.333842754,73.9083266,65.76140349,161.57481382790584,4.946529329580001,11.885219827694126,829.789677208,4.199187816,0,0,0,1
598,3.260286382,3.264906526,1.16332277,75.54267345,79.71972315,183.15935345907218,1.9524141025479997,24.417078511856566,520.377240462,2.101583756,0,0,1,1
809,3.75567279,6.788085071,1.906858635,74.11973957,78.12836353,119.17923828972253,5.491560822439,11.50961539471933,732.7204506249999,4.881226436,0,0,0,1
968,3.752912256,4.988215259,3.678730432,74.86616797,81.42745137,194.05699416911597,4.828592370712,16.323932288960812,886.6467304539999,1.3094848270000004,0,0,0,1
775,2.594746118,7.77904045,1.857056044,75.04645877,69.93860079,99.62655532077183,6.02875634875,8.990634684725563,705.799089284,5.921984406,0,0,0,1
724,2.059781858,5.518458272,3.313381541,74.28229444,87.26105151,131.19582542015928,3.9953637889280005,15.812549281609787,635.4853488069999,2.205076731,0,0,0,1
729,3.120852568,5.079787241,2.143268554,76.33628092,79.72664887,143.50966493625057,3.703164898689,15.694848649964062,650.250935144,2.936518687,0,0,0,1
755,3.411253719,10.09308534,5.300153065,76.90165635,82.65698725,74.80361321941105,7.6202794317,8.189458680967935,670.454113404,4.792932275,0,0,0,1
1291,3.879801315,14.46430632,2.759591595,76.59521079,70.85604186,89.25413213031834,18.673419459119998,4.898678948415033,1221.2641678599998,11.704714725,0,0,0,0
648,3.754370896,5.900179036,4.363619797,76.15211837,69.40904722,109.82698961782893,3.823316015328,11.76386837718262,577.981703879,1.5365592389999998,0,0,0,0
503,2.034704612,5.406173752,1.117871727,76.49127646,69.21164657,93.04160255631652,2.719305397256,12.80231115792085,434.705186315,4.288302025,0,0,1,0
1409,2.448422767,5.076747645,1.108731269,75.4988097,86.8697318,277.53934667094,7.153137431805,17.11126232026386,1323.469959698,3.9680163760000005,0,0,0,0
673,4.540598623,7.941643286,1.89673376,76.39082322,78.88452044,84.74305988482308,5.344725931477999,9.933009865724326,596.759344423,6.044909526,0,0,0,1
647,2.663503039,2.818298246,1.803563842,75.74670525,78.7406319,229.57034629490278,1.823438965162,27.938970838890985,569.119307297,1.014734404,0,0,0,1
908,4.776496492,6.59741007,1.617758842,75.48507425,63.55244238,137.6295567609658,5.99044834356,9.632923431537687,847.6062952699999,4.979651228,0,0,0,0
659,3.58196466,4.822044563,2.174537883,76.3928606,73.33540249,136.66373770561583,3.1777273670170003,15.208331123564685,587.072024287,2.6475066800000002,0,0,0,1
